user_id,Total_Transactions,Avg_Transaction_Value,Total_Spent,Active_Days,Preferred_Payment_Method,Churn,Churn_Prediction,Churn_Probability,Risk_Category,Customer_Value_Tier,Priority_Score
cust_0248,268,12499.35421,3349826.929,14,UPI,1,1,0.995,Critical Risk,Silver,0.665828308759248
cust_0249,476,2347.102308,1117220.699,206,Debit Card,0,0,0.0,Low Risk,Bronze,0.022955338545191734
cust_0250,253,15410.52862,3898863.74,237,Wallet Balance,0,0,0.0,Low Risk,Gold,0.08010927220859915
cust_0251,396,17320.65941,6858981.127,181,Credit Card,0,0,0.0,Low Risk,Gold,0.1409302870832021
cust_0252,289,18895.28844,5460738.359,291,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11220083717546639
cust_0253,212,13292.89449,2818093.632,189,Credit Card,0,0,0.0,Low Risk,Silver,0.05790287758946092
cust_0254,1000,9645.477709,9645477.709,147,Debit Card,0,0,0.005,Low Risk,Platinum,0.20118394560571543
cust_0255,689,7052.098803,4858896.075,340,UPI,0,0,0.0,Low Risk,Gold,0.09983488889649396
cust_0256,21,9823.592629,206295.4452,42,Wallet Balance,1,1,0.99,Critical Risk,Bronze,0.5982387164766422
cust_0257,316,3815.141045,1205584.57,354,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.024770935567144735
cust_0258,564,6974.968729,3933882.363,1,Debit Card,1,1,1.0,Critical Risk,Gold,0.6808287937382942
cust_0259,438,14361.43119,6290306.862,324,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12924583629680195
cust_0260,423,4356.285193,1842708.637,104,UPI,0,0,0.0,Low Risk,Silver,0.03786181247836317
cust_0261,233,5288.702042,1232267.576,255,Credit Card,0,0,0.0,Low Risk,Bronze,0.025319186630414176
cust_0262,945,14989.07183,14164672.88,209,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.2910390593669944
cust_0263,123,3564.940357,438487.6639,218,Credit Card,0,0,0.005,Low Risk,Bronze,0.012009529434716237
cust_0264,874,4925.292854,4304705.954,78,Credit Card,1,1,1.0,Critical Risk,Gold,0.688448041286758
cust_0265,960,360.7757808,346344.7496,51,UPI,1,1,0.98,Critical Risk,Bronze,0.595116285070205
cust_0266,612,14403.83147,8815144.863,288,Debit Card,0,0,0.005,Low Risk,Platinum,0.184123241662275
cust_0267,214,12361.89228,2645444.947,100,UPI,0,0,0.0,Low Risk,Silver,0.054355495217200414
cust_0268,922,13890.7652,12807285.51,212,UPI,0,0,0.0,Low Risk,Platinum,0.2631490581853054
cust_0269,839,4294.411961,3603011.636,237,Credit Card,0,0,0.0,Low Risk,Silver,0.0740304507074346
cust_0270,647,13750.65405,8896673.171,295,Debit Card,0,0,0.0,Low Risk,Platinum,0.18279838956530958
cust_0271,968,11931.56859,11549758.39,157,UPI,0,0,0.005,Low Risk,Platinum,0.24031086811668412
cust_0272,830,7328.798355,6082902.634,298,Debit Card,0,0,0.005,Low Risk,Gold,0.12798433785365132
cust_0273,730,8762.137975,6396360.721,14,UPI,1,1,0.995,Critical Risk,Gold,0.7284249064120872
cust_0274,600,11362.73086,6817638.516,116,UPI,0,0,0.005,Low Risk,Gold,0.14308082767675123
cust_0275,792,9870.9106,7817761.195,139,Credit Card,0,0,0.0,Low Risk,Platinum,0.16063017365979512
cust_0276,40,12840.14304,513605.7215,75,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6105529670425306
cust_0277,752,3627.781756,2728091.881,303,Credit Card,0,0,0.0,Low Risk,Silver,0.05605362733325434
cust_0278,332,10818.792,3591838.944,360,Debit Card,0,0,0.0,Low Risk,Silver,0.07380088735656694
cust_0279,943,9011.086862,8497454.911,24,UPI,1,1,1.0,Critical Risk,Platinum,0.7745957217129102
cust_0280,648,9225.799675,5978318.19,177,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12283545955169228
cust_0281,182,9392.947191,1709516.389,55,Credit Card,1,1,1.0,Critical Risk,Silver,0.6351251346248541
cust_0282,265,17630.62456,4672115.508,213,Debit Card,0,0,0.0,Low Risk,Gold,0.09599714121334989
cust_0283,771,16374.36255,12624633.52,326,Debit Card,0,0,0.0,Low Risk,Platinum,0.25939613965259656
cust_0284,694,12595.10352,8741001.846,334,UPI,0,0,0.0,Low Risk,Platinum,0.1795998380433479
cust_0285,533,14332.57384,7639261.858,329,Wallet Balance,0,0,0.0,Low Risk,Gold,0.156962578962888
cust_0286,863,865.624695,747034.1118,163,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.015349179402534153
cust_0287,432,14882.39447,6429194.411,300,Wallet Balance,0,0,0.005,Low Risk,Gold,0.13509953450509743
cust_0288,943,9728.432122,9173911.491,164,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.18849475689809939
cust_0289,984,6361.773815,6259985.434,89,Credit Card,1,1,0.915,Critical Risk,Gold,0.6776228272122615
cust_0290,196,2804.141549,549611.7436,15,Wallet Balance,1,1,1.0,Critical Risk,Bronze,0.6112927764890534
cust_0291,724,1513.423719,1095718.773,301,Credit Card,0,0,0.0,Low Risk,Bronze,0.022513542227646368
cust_0292,509,907.2648531,461797.8102,122,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.009488478938904081
cust_0293,447,3244.305536,1450204.575,318,Credit Card,0,0,0.0,Low Risk,Silver,0.029797100079427454
cust_0294,528,612.574458,323439.3138,348,Credit Card,0,0,0.0,Low Risk,Bronze,0.006645651081965413
cust_0295,202,14655.51843,2960414.722,178,Wallet Balance,0,0,0.0,Low Risk,Silver,0.06082712416490922
cust_0296,875,4979.796239,4357321.709,269,Debit Card,0,0,0.0,Low Risk,Gold,0.08952912801377341
cust_0297,730,7381.121134,5388218.428,105,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11071078282105906
cust_0298,605,16456.09711,9955938.754,159,Credit Card,0,0,0.0,Low Risk,Platinum,0.2045629344657034
cust_0299,133,2302.003356,306166.4463,5,Credit Card,1,1,1.0,Critical Risk,Bronze,0.6062907484906837
cust_0300,139,16713.52466,2323179.928,339,Debit Card,0,0,0.0,Low Risk,Silver,0.04773397216536368
cust_0301,669,12794.41161,8559461.365,141,UPI,0,0,0.0,Low Risk,Platinum,0.17586975749190265
cust_0302,493,6847.169997,3375654.808,169,UPI,0,0,0.0,Low Risk,Silver,0.0693589896774229
cust_0303,847,2364.966189,2003126.362,17,Debit Card,1,1,1.0,Critical Risk,Silver,0.6411578874520192
cust_0304,70,1838.93902,128725.7314,32,Debit Card,1,1,1.0,Critical Risk,Bronze,0.6026449051171441
cust_0305,816,6716.931778,5481016.331,5,Wallet Balance,1,1,0.995,Critical Risk,Gold,0.7096174851239752
cust_0306,15,2815.436035,42231.54052,137,Credit Card,0,0,0.005,Low Risk,Bronze,0.003867724086019268
cust_0307,747,5361.528827,4005062.033,107,UPI,0,0,0.0,Low Risk,Gold,0.08229130998405254
cust_0308,212,1068.586451,226540.3276,162,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.004654684538919952
cust_0309,802,11904.21835,9547183.116,257,UPI,0,0,0.005,Low Risk,Platinum,0.19916430377353628
cust_0310,60,2914.069578,174844.1747,168,Wallet Balance,0,0,0.0,Low Risk,Bronze,0.0035924927156162074
cust_0311,252,15137.07894,3814543.893,288,Credit Card,0,0,0.0,Low Risk,Gold,0.07837676704136022
cust_0312,446,4371.317776,1949607.728,355,Wallet Balance,0,0,0.0,Low Risk,Silver,0.04005824942790653
cust_0313,2,15961.55182,31923.10364,245,Credit Card,0,0,0.045,Low Risk,Bronze,0.027655918434133345
cust_0314,748,3805.740905,2846694.197,113,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05849052840254237
cust_0315,336,14430.11761,4848519.516,178,Credit Card,0,0,0.0,Low Risk,Gold,0.09962168355130803
cust_0316,19,6668.162846,126695.0941,190,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.00560318196725464
cust_0317,994,11666.5687,11596569.29,11,Wallet Balance,1,1,1.0,Critical Risk,Platinum,0.838272683502012
cust_0318,561,782.8496683,439178.6639,23,Credit Card,1,1,0.99,Critical Risk,Bronze,0.6030237272910117
cust_0319,78,9909.936243,772975.0269,119,Debit Card,0,0,0.0,Low Risk,Bronze,0.015882182853710437
cust_0320,472,2982.271015,1407631.919,282,Debit Card,0,0,0.0,Low Risk,Silver,0.028922367153226998
cust_0321,28,9731.541343,272483.1576,319,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.008598663841593248
cust_0322,560,2835.769026,1588030.655,69,Credit Card,1,1,1.0,Critical Risk,Silver,0.6326289884695983
cust_0323,608,8747.411512,5318426.199,346,UPI,0,0,0.0,Low Risk,Gold,0.10927677408316819
cust_0324,165,2221.310196,366516.1824,134,UPI,0,0,0.0,Low Risk,Bronze,0.007530743976381736
cust_0325,458,4406.83084,2018328.524,253,UPI,0,0,0.005,Low Risk,Silver,0.04447024361910532
cust_0326,945,11905.62792,11250818.39,51,UPI,1,1,0.985,Critical Risk,Platinum,0.8221686001558041
cust_0327,877,19533.44614,17130832.26,43,UPI,1,1,0.985,Critical Risk,Platinum,0.9429842180163475
cust_0328,176,8989.20352,1582099.82,141,Credit Card,0,0,0.0,Low Risk,Silver,0.03250712863885715
cust_0329,585,13746.60212,8041762.237,25,Wallet Balance,1,1,1.0,Critical Risk,Platinum,0.7652326839410566
cust_0330,984,10793.09917,10620409.59,270,UPI,0,0,0.005,Low Risk,Platinum,0.22121570066260554
cust_0331,868,9972.175107,8655847.992,361,Debit Card,0,0,0.0,Low Risk,Platinum,0.1778501966799651
cust_0332,29,1303.436895,37799.66995,104,Debit Card,0,0,0.0,Low Risk,Bronze,0.0007766632155807926
cust_0333,956,2894.505071,2767146.848,295,UPI,0,0,0.0,Low Risk,Silver,0.05685608291804502
cust_0334,669,17662.32401,11816094.76,153,Debit Card,0,0,0.0,Low Risk,Platinum,0.24278323498718676
cust_0335,826,8209.184658,6780786.527,304,Credit Card,0,0,0.0,Low Risk,Gold,0.1393236362961083
cust_0336,816,12290.50621,10029053.06,305,UPI,0,0,0.0,Low Risk,Platinum,0.20606520133940975
cust_0337,279,10569.38232,2948857.668,161,Wallet Balance,0,0,0.0,Low Risk,Silver,0.060589663395168275
cust_0338,283,7583.858767,2146232.031,283,Credit Card,0,0,0.0,Low Risk,Silver,0.04409825463512956
cust_0339,479,7762.452687,3718214.837,45,Debit Card,1,1,1.0,Critical Risk,Silver,0.6763975107545782
cust_0340,519,11113.74547,5768033.898,287,UPI,0,0,0.0,Low Risk,Gold,0.11851478493662596
cust_0341,305,2831.424612,863584.5065,319,Credit Card,0,0,0.0,Low Risk,Bronze,0.017743920003302615
cust_0342,694,7751.308215,5379407.901,166,Credit Card,0,0,0.0,Low Risk,Gold,0.11052975446182119
cust_0343,109,8945.041632,975009.5379,207,Credit Card,0,0,0.0,Low Risk,Bronze,0.020033350659649254
cust_0344,324,19702.67321,6383666.12,108,Credit Card,0,0,0.0,Low Risk,Gold,0.13116407266284508
cust_0345,206,7035.580838,1449329.653,65,Credit Card,1,1,0.995,Critical Risk,Silver,0.6267791232099256
cust_0346,234,12895.13213,3017460.918,267,Debit Card,0,0,0.0,Low Risk,Silver,0.06199924238923811
cust_0347,938,2756.935842,2586005.819,353,UPI,0,0,0.01,Low Risk,Silver,0.059134209837067124
cust_0348,458,1318.972823,604089.5528,185,Credit Card,0,0,0.0,Low Risk,Bronze,0.012412122518451009
cust_0349,187,17432.12486,3259807.349,224,Credit Card,0,0,0.0,Low Risk,Silver,0.06697869217369287
cust_0350,940,14617.3907,13740347.26,153,Debit Card,0,0,0.0,Low Risk,Platinum,0.2823205149744523
cust_0351,482,6356.810759,3063982.786,289,Wallet Balance,0,0,0.0,Low Risk,Silver,0.0629551190845505
cust_0352,922,10096.51428,9308986.164,285,UPI,0,0,0.0,Low Risk,Platinum,0.19127011260925963
cust_0353,407,2723.526247,1108475.183,186,UPI,0,0,0.0,Low Risk,Bronze,0.022775645955614682
cust_0354,841,14146.13428,11896898.93,226,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.24444350415322844
cust_0355,509,1415.908536,720697.4447,200,UPI,0,0,0.005,Low Risk,Bronze,0.017808044504144204
cust_0356,869,15143.09081,13159345.91,11,UPI,1,1,0.975,Critical Risk,Platinum,0.8553827817258639
cust_0357,520,10941.26184,5689456.157,325,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11690026181833256
cust_0358,53,5584.222096,295963.7711,277,UPI,0,0,0.0,Low Risk,Bronze,0.006081115905562123
cust_0359,398,17252.86134,6866638.812,3,Debit Card,1,1,0.995,Critical Risk,Gold,0.7380876281992454
cust_0360,199,19721.57669,3924593.761,350,Credit Card,0,0,0.0,Low Risk,Gold,0.0806379424555419
cust_0361,391,5094.438533,1991925.466,278,UPI,0,0,0.0,Low Risk,Silver,0.0409277445984903
cust_0362,649,16126.86053,10466332.48,62,UPI,1,1,0.995,Critical Risk,Platinum,0.8120499051977699
cust_0363,771,15005.82466,11569490.82,5,Credit Card,1,1,1.0,Critical Risk,Platinum,0.8377163069090147
cust_0364,846,14946.33052,12644595.62,9,Credit Card,1,1,0.995,Critical Risk,Platinum,0.8568062974342983
cust_0365,913,19145.13987,17479512.7,58,UPI,1,1,0.99,Critical Risk,Platinum,0.9531484941092006
cust_0366,498,9737.475675,4849262.886,280,Debit Card,0,0,0.0,Low Risk,Gold,0.09963695744484546
cust_0367,172,13486.61913,2319698.49,238,Credit Card,0,0,0.0,Low Risk,Silver,0.04766243966691855
cust_0368,86,16479.3085,1417220.531,317,Credit Card,0,0,0.005,Low Risk,Silver,0.03211938268904325
cust_0369,558,9595.933536,5354530.913,127,Wallet Balance,0,0,0.0,Low Risk,Gold,0.11001861133492084
cust_0370,858,9633.809744,8265808.761,304,Debit Card,0,0,0.0,Low Risk,Platinum,0.16983612873302736
cust_0371,186,6379.908534,1186662.987,237,Credit Card,0,0,0.0,Low Risk,Bronze,0.02438215710648363
cust_0372,156,15618.706,2436518.136,219,Credit Card,0,0,0.005,Low Risk,Silver,0.05306271252711503
cust_0373,493,13727.05364,6767437.443,178,UPI,0,0,0.0,Low Risk,Gold,0.13904935499899082
cust_0374,910,9028.286591,8215740.798,318,Credit Card,0,0,0.0,Low Risk,Platinum,0.1688073910431852
cust_0375,521,8392.539781,4372513.226,149,Credit Card,0,0,0.0,Low Risk,Gold,0.08984126545990395
cust_0376,627,1461.066967,916088.9883,38,Wallet Balance,1,1,0.995,Critical Risk,Bronze,0.615822720419315
cust_0377,666,139.9579251,93211.97812,118,Debit Card,0,0,0.005,Low Risk,Bronze,0.004915210232075735
cust_0378,130,10582.59039,1375736.751,315,Credit Card,0,0,0.0,Low Risk,Silver,0.028267022707808905
cust_0379,843,8355.682119,7043840.026,97,Debit Card,0,0,0.0,Low Risk,Gold,0.14472855058962894
cust_0380,81,15922.77483,1289744.761,17,Debit Card,1,1,0.99,Critical Risk,Bronze,0.6205001603104405
cust_0381,384,10857.65459,4169339.361,325,Debit Card,0,0,0.0,Low Risk,Gold,0.08566668754635057
cust_0382,802,18734.75381,15025272.55,279,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.3087216504561256
cust_0383,659,3930.854569,2590433.161,359,Credit Card,0,0,0.0,Low Risk,Silver,0.05322517765976886
cust_0384,295,19803.1053,5841916.065,154,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12003282891616862
cust_0385,978,5965.404694,5834165.791,94,Debit Card,0,0,0.0,Low Risk,Gold,0.11987358539011578
cust_0386,269,12852.05523,3457202.857,175,UPI,0,0,0.0,Low Risk,Silver,0.07103454319533609
cust_0387,645,10042.05574,6477125.949,302,Credit Card,0,0,0.0,Low Risk,Gold,0.13308437544365734
cust_0388,562,7197.932261,4045237.931,29,Credit Card,1,1,0.995,Critical Risk,Gold,0.6801167971422949
cust_0389,535,2794.790573,1495212.957,34,Debit Card,1,1,1.0,Critical Risk,Silver,0.630721879442275
cust_0390,378,2705.334688,1022616.512,10,Debit Card,1,1,1.0,Critical Risk,Bronze,0.6210115228404509
cust_0391,376,14233.00149,5351608.56,276,Debit Card,0,0,0.0,Low Risk,Gold,0.1099585662583092
cust_0392,88,7559.051246,665196.5096,290,Debit Card,0,0,0.0,Low Risk,Bronze,0.01366767648559999
cust_0393,925,19226.3465,17784370.52,101,UPI,0,0,0.04,Low Risk,Platinum,0.38941235448389017
cust_0394,624,6519.713245,4068301.065,141,Wallet Balance,0,0,0.0,Low Risk,Gold,0.08359067132790303
cust_0395,111,19670.6392,2183440.951,87,Credit Card,1,1,0.985,Critical Risk,Silver,0.6358627798146804
cust_0396,584,4116.410899,2403983.965,301,Debit Card,0,0,0.0,Low Risk,Silver,0.04939423859867759
cust_0397,154,2065.259581,318049.9754,128,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.009534917287275306
cust_0398,463,6258.268973,2897578.535,206,UPI,0,0,0.0,Low Risk,Silver,0.05953604000690439
cust_0399,569,17712.83994,10078605.93,89,Wallet Balance,1,1,0.98,Critical Risk,Platinum,0.7950833555033578
cust_0400,769,10441.82037,8029759.865,82,Debit Card,1,1,0.99,Critical Risk,Platinum,0.7589860733001582
cust_0401,156,2721.645618,424576.7164,212,Wallet Balance,0,0,0.005,Low Risk,Bronze,0.011723703626411112
cust_0402,625,4057.956002,2536222.501,119,Wallet Balance,0,0,0.005,Low Risk,Silver,0.055111320698317895
cust_0403,318,6232.100636,1981808.002,348,UPI,0,0,0.0,Low Risk,Silver,0.04071986283301041
cust_0404,559,11807.43309,6600355.097,136,Credit Card,0,0,0.0,Low Risk,Gold,0.13561634322183
cust_0405,238,6654.255008,1583712.692,261,UPI,0,0,0.005,Low Risk,Silver,0.03554026803810316
cust_0406,334,14943.6111,4991166.108,276,Debit Card,0,0,0.0,Low Risk,Gold,0.10255261815949133
cust_0407,106,12329.70819,1306949.068,208,Credit Card,0,0,0.0,Low Risk,Bronze,0.026853654201104995
cust_0408,482,17477.73651,8424268.998,314,Wallet Balance,0,0,0.0,Low Risk,Platinum,0.1730919835426833
cust_0409,699,10024.22691,7006934.609,243,Debit Card,0,0,0.0,Low Risk,Gold,0.14397026143320288
cust_0410,671,6630.216518,4448875.283,345,Wallet Balance,0,0,0.0,Low Risk,Gold,0.09141026330608709
cust_0411,710,19925.46864,14147082.73,100,Wallet Balance,0,0,0.005,Low Risk,Platinum,0.29367763762760835
cust_0412,382,7119.110103,2719500.059,115,Wallet Balance,0,0,0.0,Low Risk,Silver,0.05587709266744787
cust_0413,689,8577.766769,5910081.304,330,Wallet Balance,0,0,0.0,Low Risk,Gold,0.12143340817473361
cust_0414,261,16184.45323,4224142.294,16,Wallet Balance,1,1,0.995,Critical Risk,Gold,0.6837927138376737
cust_0415,799,1781.838316,1423688.814,4,Credit Card,1,1,1.0,Critical Risk,Silver,0.6292522853699585
cust_0416,293,7735.93722,2266629.605,266,Debit Card,0,0,0.0,Low Risk,Silver,0.046572042556946226
cust_0417,335,1723.344768,577320.4972,48,UPI,1,1,0.995,Critical Risk,Bronze,0.6088621034090815
cust_0418,655,2794.724275,1830544.4,223,Wallet Balance,0,0,0.0,Low Risk,Silver,0.037611876025584516
cust_0419,820,102.7701017,84271.4834,204,Credit Card,0,0,0.0,Low Risk,Bronze,0.0017315114487979112
cust_0420,709,200.7904087,142360.3998,20,UPI,1,1,0.995,Critical Risk,Bronze,0.5999250542670422
cust_0421,476,7611.954911,3623290.538,288,UPI,0,0,0.0,Low Risk,Silver,0.07444711776449095
cust_0422,225,16185.18446,3641666.504,194,Wallet Balance,0,0,0.0,Low Risk,Silver,0.07482468552796194
cust_0423,907,11744.21717,10652004.97,316,Debit Card,0,0,0.0,Low Risk,Platinum,0.2188648854163549
cust_0424,555,12701.93174,7049572.117,11,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7448463268621189
cust_0425,454,10389.79226,4716965.686,20,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.6969186699862446
cust_0426,663,16397.66495,10871651.86,279,Credit Card,0,0,0.0,Low Risk,Platinum,0.22337793169705977
cust_0427,296,17608.77072,5212196.132,333,UPI,0,0,0.0,Low Risk,Gold,0.1070940834528871
cust_0428,575,16996.31716,9772882.364,35,Debit Card,1,1,1.0,Critical Risk,Platinum,0.8008017067968356
cust_0429,642,16244.5208,10428982.35,266,Debit Card,0,0,0.005,Low Risk,Platinum,0.21728247860101568
cust_0430,767,3662.434341,2809087.139,232,UPI,0,0,0.0,Low Risk,Silver,0.057717822751052576
cust_0431,463,11881.58575,5501174.2,38,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7130316653371227
cust_0432,855,11647.44229,9958563.158,83,UPI,1,1,1.0,Critical Risk,Platinum,0.804616857636258
cust_0433,214,10563.60063,2260610.536,32,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6464483697976198
cust_0434,585,9621.447658,5628546.88,54,Wallet Balance,1,1,1.0,Critical Risk,Gold,0.7156487695435033
cust_0435,943,1792.517839,1690344.322,225,Wallet Balance,0,0,0.0,Low Risk,Silver,0.03473120951319985
cust_0436,616,2052.243046,1264181.716,313,UPI,0,0,0.005,Low Risk,Bronze,0.02897492089020222
cust_0437,158,18046.60859,2851364.158,107,Debit Card,0,0,0.005,Low Risk,Silver,0.061586481275456184
cust_0438,272,12607.42692,3429220.122,25,Wallet Balance,1,1,1.0,Critical Risk,Silver,0.6704595868273415
cust_0439,827,5253.721118,4344827.364,45,Credit Card,1,1,0.995,Critical Risk,Gold,0.6862724088895823
cust_0440,238,5593.21478,1331185.118,118,Debit Card,0,0,0.0,Low Risk,Bronze,0.027351628086879017
cust_0441,303,12207.79468,3698961.789,294,UPI,0,0,0.0,Low Risk,Silver,0.07600192174046273
cust_0442,884,8144.630143,7199853.046,125,Debit Card,0,0,0.0,Low Risk,Gold,0.14793412285906807
cust_0443,670,8832.070178,5917487.019,36,Credit Card,1,1,0.995,Critical Risk,Gold,0.7185855721072014
cust_0444,621,1222.393311,759106.246,344,Debit Card,0,0,0.0,Low Risk,Bronze,0.01559722343516981
cust_0445,521,2783.39635,1450149.499,167,Debit Card,0,0,0.0,Low Risk,Silver,0.02979596844247618
cust_0446,321,7873.075027,2527257.084,269,Debit Card,0,0,0.0,Low Risk,Silver,0.05192710984130634
cust_0447,59,13996.73153,825807.1605,194,Debit Card,0,0,0.005,Low Risk,Bronze,0.019967715474022905
cust_0448,358,970.0274981,347269.8443,124,Debit Card,0,0,0.0,Low Risk,Bronze,0.007135292829409457
cust_0449,704,6697.810279,4715258.436,271,UPI,0,0,0.0,Low Risk,Gold,0.09688359141871868
cust_0450,648,13904.48832,9010108.431,58,Credit Card,1,1,1.0,Critical Risk,Platinum,0.7851291240375518
cust_0451,251,15843.0953,3976616.921,59,UPI,1,1,0.99,Critical Risk,Gold,0.6757068532366074
cust_0452,891,3812.511875,3396948.081,308,Debit Card,0,0,0.0,Low Risk,Silver,0.06979649883822496
cust_0453,436,14632.42777,6379738.506,217,Wallet Balance,0,0,0.0,Low Risk,Gold,0.13108337266406636
cust_0454,146,19108.67976,2789867.246,69,Debit Card,1,1,1.0,Critical Risk,Silver,0.6573229149669305
cust_0455,859,18137.17488,15579833.22,244,Debit Card,0,0,0.015,Low Risk,Platinum,0.3291161116714368
